Filename,Version,BG Th V1,BG Th.Sd,BG Th.Max,BG Th.Skew,BG Th.Kurtos,Version,BG Th V2,BG Th.Sd,BG Th.Max,BG Th.Skew,BG Th.Kurtos,Version,BG Th V3,BG Th.Sd,BG Th.Max,BG Th.Skew,BG Th.Kurtos
H_SPH_OUTR_16_INR_11_DT_JSW_B1.LOG,1,1,0,1,0,0,2,2.989736,0.100827,3,-9.707285,92.299057,3,2.989736,0.100827,3,-9.707285,92.299057
H_SPH_OUTR_16_INR_12_DT_JSW_B1.LOG,1,1,0,1,0,0,2,1.933775,0.248778,2,-3.484354,10.149124,3,2,0,2,0,0
H_SPH_OUTR_16_INR_13_DT_JSW_B1.LOG,1,1,0,1,0,0,2,1.717724,0.450353,2,-0.965847,-1.068305,3,2,0,2,0,0
H_SPH_OUTR_16_INR_14_DT_JSW_B1.LOG,1,1,0,1,0,0,2,1,0,1,0,0,3,2,0,2,0,0
H_SPH_OUTR_16_INR_15_DT_JSW_B1.LOG,1,1,0,1,0,0,2,1,0,1,0,0,3,2,0,2,0,0
H_SPH_OUTR_16_INR_2_DT_JSW_B1.LOG,1,7,0,7,0,0,2,7,0,7,0,0,3,7,0,7,0,0
H_SPH_OUTR_16_INR_3_DT_JSW_B1.LOG,1,5,0,5,0,0,2,6,0,6,0,0,3,6,0,6,0,0
H_SPH_OUTR_16_INR_4_DT_JSW_B1.LOG,1,5,0,5,0,0,2,6,0,6,0,0,3,6,0,6,0,0
H_SPH_OUTR_16_INR_5_DT_JSW_B1.LOG,1,4.984174,0.124833,5,-7.753346,58.143105,2,5,0,5,0,0,3,5,0,5,0,0
H_SPH_OUTR_16_INR_6_DT_JSW_B1.LOG,1,4.98408,0.125199,5,-7.729133,57.768215,2,4.98408,0.125199,5,-7.729133,57.768215,3,4.98408,0.125199,5,-7.729133,57.768215
H_SPH_OUTR_16_INR_7_DT_JSW_B1.LOG,1,3.933472,0.249268,4,-3.476156,10.088902,2,4,0,4,0,0,3,4,0,4,0,0
H_SPH_OUTR_16_INR_8_DT_JSW_B1.LOG,1,3,0,3,0,0,2,4,0,4,0,0,3,4,0,4,0,0
H_SPH_OUTR_16_INR_9_DT_JSW_B1.LOG,1,3,0,3,0,0,2,3,0,3,0,0,3,3,0,3,0,0
H_SPH_OUTR_17_INR_1_DT_JSW_B1.LOG,1,7,0,7,0,0,2,7.95768,0.201357,8,-4.544175,18.656836,3,7.95768,0.201357,8,-4.544175,18.656836
H_SPH_OUTR_17_INR_10_DT_JSW_B1.LOG,1,3,0,3,0,0,2,3.818182,0.385788,4,-1.648719,0.718622,3,3.818182,0.385788,4,-1.648719,0.718622
H_SPH_OUTR_17_INR_11_DT_JSW_B1.LOG,1,2.592062,0.491587,3,-0.374343,-1.860892,2,3,0,3,0,0,3,3,0,3,0,0
H_SPH_OUTR_17_INR_12_DT_JSW_B1.LOG,1,2.179735,0.984012,3,-0.36509,-1.867835,2,3,0,3,0,0,3,3,0,3,0,0
H_SPH_OUTR_17_INR_13_DT_JSW_B1.LOG,1,1,0,1,0,0,2,1.882698,0.321898,2,-2.376016,3.648131,3,2,0,2,0,0
H_SPH_OUTR_17_INR_14_DT_JSW_B1.LOG,1,1,0,1,0,0,2,1.993266,0.081819,2,-12.047392,143.260239,3,2,0,2,0,0
H_SPH_OUTR_17_INR_15_DT_JSW_B1.LOG,1,1,0,1,0,0,2,1,0,1,0,0,3,2,0,2,0,0
H_SPH_OUTR_17_INR_16_DT_JSW_B1.LOG,1,1,0,1,0,0,2,1,0,1,0,0,3,2,0,2,0,0
H_SPH_OUTR_17_INR_2_DT_JSW_B1.LOG,1,7,0,7,0,0,2,7.95768,0.201357,8,-4.544175,18.656836,3,7.95768,0.201357,8,-4.544175,18.656836
H_SPH_OUTR_17_INR_3_DT_JSW_B1.LOG,1,6.906867,0.290677,7,-2.79834,5.833008,2,6.906867,0.290677,7,-2.79834,5.833008,3,6.906867,0.290677,7,-2.79834,5.833008
H_SPH_OUTR_17_INR_4_DT_JSW_B1.LOG,1,6.906572,0.291089,7,-2.792345,5.799484,2,6.906572,0.291089,7,-2.792345,5.799484,3,6.906572,0.291089,7,-2.792345,5.799484
H_SPH_OUTR_17_INR_5_DT_JSW_B1.LOG,1,5,0,5,0,0,2,5.812298,0.390553,6,-1.598612,0.555785,3,5.812298,0.390553,6,-1.598612,0.555785
H_SPH_OUTR_17_INR_6_DT_JSW_B1.LOG,1,5,0,5,0,0,2,5.811382,0.391284,6,-1.590944,0.531319,3,5.811382,0.391284,6,-1.590944,0.531319
H_SPH_OUTR_17_INR_7_DT_JSW_B1.LOG,1,4.664701,0.472194,5,-0.697305,-1.514404,2,4.941028,0.235622,5,-3.741936,12.007151,3,4.941028,0.235622,5,-3.741936,12.007151
H_SPH_OUTR_17_INR_8_DT_JSW_B1.LOG,1,4.490878,0.7595,5,-1.087648,-0.410907,2,4.939183,0.239046,5,-3.672875,11.495005,3,4.939183,0.239046,5,-3.672875,11.495005
H_SPH_OUTR_17_INR_9_DT_JSW_B1.LOG,1,3,0,3,0,0,2,3.857671,0.349468,4,-2.046,2.187127,3,3.857671,0.349468,4,-2.046,2.187127
H_SPH_OUTR_18_INR_1_DT_JSW_B1.LOG,1,8,0,8,0,0,2,8,0,8,0,0,3,8,0,8,0,0
H_SPH_OUTR_18_INR_10_DT_JSW_B1.LOG,1,3,0,3,0,0,2,3.996779,0.05667,4,-17.525187,305.255005,3,3.996779,0.05667,4,-17.525187,305.255005
H_SPH_OUTR_18_INR_11_DT_JSW_B1.LOG,1,2.992825,0.084419,3,-11.670423,134.258987,2,3,0,3,0,0,3,3,0,3,0,0
H_SPH_OUTR_18_INR_12_DT_JSW_B1.LOG,1,2.77242,0.419371,3,-1.29856,-0.313893,2,2.980714,0.137563,3,-6.985628,46.821579,3,3,0,3,0,0
H_SPH_OUTR_18_INR_13_DT_JSW_B1.LOG,1,1,0,1,0,0,2,2.997753,0.047365,3,-21.006142,439.504822,3,2.997753,0.047365,3,-21.006142,439.504822
H_SPH_OUTR_18_INR_14_DT_JSW_B1.LOG,1,1,0,1,0,0,2,1.975062,0.713038,3,0.03611,-1.034239,3,2.241895,0.428365,3,1.204319,-0.549957
H_SPH_OUTR_18_INR_15_DT_JSW_B1.LOG,1,1,0,1,0,0,2,1.774194,0.41829,2,-1.309909,-0.284378,3,2,0,2,0,0
H_SPH_OUTR_18_INR_16_DT_JSW_B1.LOG,1,1,0,1,0,0,2,1,0,1,0,0,3,2,0,2,0,0
H_SPH_OUTR_18_INR_17_DT_JSW_B1.LOG,1,1,0,1,0,0,2,1,0,1,0,0,3,2,0,2,0,0
H_SPH_OUTR_18_INR_2_DT_JSW_B1.LOG,1,8,0,8,0,0,2,8,0,8,0,0,3,8,0,8,0,0
H_SPH_OUTR_18_INR_3_DT_JSW_B1.LOG,1,7,0,7,0,0,2,7,0,7,0,0,3,7,0,7,0,0
H_SPH_OUTR_18_INR_4_DT_JSW_B1.LOG,1,6.997281,0.052084,7,-19.088753,362.503845,2,6.997281,0.052084,7,-19.088753,362.503845,3,6.997281,0.052084,7,-19.088753,362.503845
H_SPH_OUTR_18_INR_5_DT_JSW_B1.LOG,1,5.968144,0.175647,6,-5.328665,26.403818,2,5.99723,0.052568,6,-18.911144,355.754456,3,5.99723,0.052568,6,-18.911144,355.754456
H_SPH_OUTR_18_INR_6_DT_JSW_B1.LOG,1,5,0,5,0,0,2,5.96523,0.18323,6,-5.07633,23.777395,3,5.96523,0.18323,6,-5.07633,23.777395
H_SPH_OUTR_18_INR_7_DT_JSW_B1.LOG,1,4.929749,0.255615,5,-3.361263,9.301423,2,5,0,5,0,0,3,5,0,5,0,0
H_SPH_OUTR_18_INR_8_DT_JSW_B1.LOG,1,4.927888,0.258721,5,-3.306504,8.936264,2,4.927888,0.258721,5,-3.306504,8.936264,3,4.927888,0.258721,5,-3.306504,8.936264
H_SPH_OUTR_18_INR_9_DT_JSW_B1.LOG,1,3,0,3,0,0,2,4,0,4,0,0,3,4,0,4,0,0
H_SPH_OUTR_19_INR_1_DT_JSW_B1.LOG,1,8.906876,0.290645,9,-2.799048,5.836257,2,8.906876,0.290645,9,-2.799048,5.836257,3,8.906876,0.290645,9,-2.799048,5.836257
H_SPH_OUTR_19_INR_10_DT_JSW_B1.LOG,1,4.642991,0.499569,5,-0.835016,-0.738378,2,4.683489,0.465187,5,-0.788638,-1.378479,3,4.683489,0.465187,5,-0.788638,-1.378479
H_SPH_OUTR_19_INR_11_DT_JSW_B1.LOG,1,3,0,3,0,0,2,3.991881,0.089755,4,-10.956864,118.09285,3,3.991881,0.089755,4,-10.956864,118.09285
H_SPH_OUTR_19_INR_12_DT_JSW_B1.LOG,1,3,0,3,0,0,2,3.625714,0.484024,4,-0.519269,-1.730978,3,3.625714,0.484024,4,-0.519269,-1.730978
H_SPH_OUTR_19_INR_13_DT_JSW_B1.LOG,1,2.821229,0.383237,3,-1.67573,0.808394,2,3,0,3,0,0,3,3,0,3,0,0
H_SPH_OUTR_19_INR_14_DT_JSW_B1.LOG,1,2.234335,0.755701,3,-0.416701,-1.150392,2,3,0,3,0,0,3,3,0,3,0,0
H_SPH_OUTR_19_INR_15_DT_JSW_B1.LOG,1,1,0,1,0,0,2,2.152311,0.598575,3,-0.069251,-0.351725,3,2.266807,0.442407,3,1.053649,-0.890291
H_SPH_OUTR_19_INR_16_DT_JSW_B1.LOG,1,1,0,1,0,0,2,1.949749,0.218532,2,-4.113513,14.930365,3,2,0,2,0,0
H_SPH_OUTR_19_INR_17_DT_JSW_B1.LOG,1,1,0,1,0,0,2,1,0,1,0,0,3,2,0,2,0,0
H_SPH_OUTR_19_INR_18_DT_JSW_B1.LOG,1,1,0,1,0,0,2,1,0,1,0,0,3,2,0,2,0,0
H_SPH_OUTR_19_INR_2_DT_JSW_B1.LOG,1,8.906876,0.290645,9,-2.799048,5.836257,2,8.906876,0.290645,9,-2.799048,5.836257,3,8.906876,0.290645,9,-2.799048,5.836257
H_SPH_OUTR_19_INR_3_DT_JSW_B1.LOG,1,7,0,7,0,0,2,7.863983,0.342854,8,-2.122676,2.506435,3,7.863983,0.342854,8,-2.122676,2.506435
H_SPH_OUTR_19_INR_4_DT_JSW_B1.LOG,1,7,0,7,0,0,2,7.863686,0.343169,8,-2.118999,2.490836,3,7.863686,0.343169,8,-2.118999,2.490836
H_SPH_OUTR_19_INR_5_DT_JSW_B1.LOG,1,6.766464,0.423139,7,-1.259114,-0.414748,2,6.766464,0.423139,7,-1.259114,-0.414748,3,6.766464,0.423139,7,-1.259114,-0.414748
