Filename,Version,BG Th V1,BG Th.Sd,BG Th.Max,BG Th.Skew,BG Th.Kurtos,Version,BG Th V2,BG Th.Sd,BG Th.Max,BG Th.Skew,BG Th.Kurtos,Version,BG Th V3,BG Th.Sd,BG Th.Max,BG Th.Skew,BG Th.Kurtos
F_CYL_OUTR_11_LEN_162.LOG,1,9.997706,0.047841,10,-20.805401,430.891937,2,9.997706,0.047841,10,-20.805401,430.891937,3,9.997706,0.047841,10,-20.805401,430.891937
F_CYL_OUTR_11_LEN_172.LOG,1,9.99784,0.046431,10,-21.443161,457.836304,2,9.99784,0.046431,10,-21.443161,457.836304,3,9.99784,0.046431,10,-21.443161,457.836304
F_CYL_OUTR_11_LEN_182.LOG,1,9.997958,0.045138,10,-22.062452,484.77951,2,9.997958,0.045138,10,-22.062452,484.77951,3,9.997958,0.045138,10,-22.062452,484.77951
F_CYL_OUTR_11_LEN_192.LOG,1,9.998065,0.043948,10,-22.664883,511.724426,2,9.998065,0.043948,10,-22.664883,511.724426,3,9.998065,0.043948,10,-22.664883,511.724426
F_CYL_OUTR_11_LEN_2.LOG,1,1,0,1,0,0,2,2,0,2,0,0,3,2,0,2,0,0
F_CYL_OUTR_11_LEN_22.LOG,1,9.98297,0.129411,10,-7.460585,53.68578,2,9.98297,0.129411,10,-7.460585,53.68578,3,9.98297,0.129411,10,-7.460585,53.68578
F_CYL_OUTR_11_LEN_32.LOG,1,9.988327,0.107427,10,-9.088354,80.624283,2,9.988327,0.107427,10,-9.088354,80.624283,3,9.988327,0.107427,10,-9.088354,80.624283
F_CYL_OUTR_11_LEN_42.LOG,1,9.99112,0.093827,10,-10.466101,107.565704,2,9.99112,0.093827,10,-10.466101,107.565704,3,9.99112,0.093827,10,-10.466101,107.565704
F_CYL_OUTR_11_LEN_52.LOG,1,9.992834,0.084354,10,-11.682509,134.507874,2,9.992834,0.084354,10,-11.682509,134.507874,3,9.992834,0.084354,10,-11.682509,134.507874
F_CYL_OUTR_11_LEN_62.LOG,1,9.993994,0.077272,10,-12.783737,161.450974,2,9.993994,0.077272,10,-12.783737,161.450974,3,9.993994,0.077272,10,-12.783737,161.450974
F_CYL_OUTR_11_LEN_72.LOG,1,9.99483,0.071718,10,-13.797358,188.394302,2,9.99483,0.071718,10,-13.797358,188.394302,3,9.99483,0.071718,10,-13.797358,188.394302
F_CYL_OUTR_11_LEN_82.LOG,1,9.995462,0.067212,10,-14.741474,215.338257,2,9.995462,0.067212,10,-14.741474,215.338257,3,9.995462,0.067212,10,-14.741474,215.338257
F_CYL_OUTR_11_LEN_92.LOG,1,9.995956,0.06346,10,-15.628641,242.281845,2,9.995956,0.06346,10,-15.628641,242.281845,3,9.995956,0.06346,10,-15.628641,242.281845
F_CYL_OUTR_12_LEN_102.LOG,1,11,0,11,0,0,2,11,0,11,0,0,3,11,0,11,0,0
F_CYL_OUTR_12_LEN_112.LOG,1,11,0,11,0,0,2,11,0,11,0,0,3,11,0,11,0,0
F_CYL_OUTR_12_LEN_12.LOG,1,11,0,11,0,0,2,11,0,11,0,0,3,11,0,11,0,0
F_CYL_OUTR_12_LEN_122.LOG,1,11,0,11,0,0,2,11,0,11,0,0,3,11,0,11,0,0
F_CYL_OUTR_12_LEN_132.LOG,1,11,0,11,0,0,2,11,0,11,0,0,3,11,0,11,0,0
F_CYL_OUTR_12_LEN_142.LOG,1,11,0,11,0,0,2,11,0,11,0,0,3,11,0,11,0,0
F_CYL_OUTR_12_LEN_152.LOG,1,11,0,11,0,0,2,11,0,11,0,0,3,11,0,11,0,0
F_CYL_OUTR_12_LEN_162.LOG,1,11,0,11,0,0,2,11,0,11,0,0,3,11,0,11,0,0
F_CYL_OUTR_12_LEN_172.LOG,1,11,0,11,0,0,2,11,0,11,0,0,3,11,0,11,0,0
F_CYL_OUTR_12_LEN_182.LOG,1,11,0,11,0,0,2,11,0,11,0,0,3,11,0,11,0,0
F_CYL_OUTR_12_LEN_192.LOG,1,11,0,11,0,0,2,11,0,11,0,0,3,11,0,11,0,0
F_CYL_OUTR_12_LEN_2.LOG,1,1,0,1,0,0,2,2,0,2,0,0,3,2,0,2,0,0
F_CYL_OUTR_12_LEN_22.LOG,1,11,0,11,0,0,2,11,0,11,0,0,3,11,0,11,0,0
F_CYL_OUTR_12_LEN_32.LOG,1,11,0,11,0,0,2,11,0,11,0,0,3,11,0,11,0,0
F_CYL_OUTR_12_LEN_42.LOG,1,11,0,11,0,0,2,11,0,11,0,0,3,11,0,11,0,0
F_CYL_OUTR_12_LEN_52.LOG,1,11,0,11,0,0,2,11,0,11,0,0,3,11,0,11,0,0
F_CYL_OUTR_12_LEN_62.LOG,1,11,0,11,0,0,2,11,0,11,0,0,3,11,0,11,0,0
F_CYL_OUTR_12_LEN_72.LOG,1,11,0,11,0,0,2,11,0,11,0,0,3,11,0,11,0,0
F_CYL_OUTR_12_LEN_82.LOG,1,11,0,11,0,0,2,11,0,11,0,0,3,11,0,11,0,0
F_CYL_OUTR_12_LEN_92.LOG,1,11,0,11,0,0,2,11,0,11,0,0,3,11,0,11,0,0
F_CYL_OUTR_13_LEN_102.LOG,1,12,0,12,0,0,2,12,0,12,0,0,3,12,0,12,0,0
F_CYL_OUTR_13_LEN_112.LOG,1,12,0,12,0,0,2,12,0,12,0,0,3,12,0,12,0,0
F_CYL_OUTR_13_LEN_12.LOG,1,11,0,11,0,0,2,12,0,12,0,0,3,12,0,12,0,0
F_CYL_OUTR_13_LEN_122.LOG,1,12,0,12,0,0,2,12,0,12,0,0,3,12,0,12,0,0
F_CYL_OUTR_13_LEN_132.LOG,1,12,0,12,0,0,2,12,0,12,0,0,3,12,0,12,0,0
F_CYL_OUTR_13_LEN_142.LOG,1,12,0,12,0,0,2,12,0,12,0,0,3,12,0,12,0,0
