Filename,main_th,main_th_sd,main_th_min,main_th_max
H_SPH_OUTR_18_INR_13_OVERSAMPLE_SKEL,1.394036971,0.089164585,1,1.414213562
H_SPH_OUTR_18_INR_14_OVERSAMPLE_SKEL,1.37306652,0.123897474,1,1.414213562
H_SPH_OUTR_18_INR_15_OVERSAMPLE_SKEL,1.064188058,0.149891485,1,1.414213562
H_SPH_OUTR_18_INR_16_OVERSAMPLE_SKEL,1,0,1,1
H_SPH_OUTR_18_INR_17_OVERSAMPLE_SKEL,1,0,1,1
H_SPH_OUTR_18_INR_2_OVERSAMPLE_SKEL,6.85300562,0.894131906,1.414213562,7
H_SPH_OUTR_18_INR_3_OVERSAMPLE_SKEL,6.86214128,0.371074943,5.099019514,7
H_SPH_OUTR_18_INR_4_OVERSAMPLE_SKEL,6.873268543,0.354046848,5.099019514,7
H_SPH_OUTR_18_INR_5_OVERSAMPLE_SKEL,5.350746831,0.374122221,3.16227766,5.830951895
H_SPH_OUTR_18_INR_6_OVERSAMPLE_SKEL,5.144960936,0.12456157,4.242640687,5.196152423
H_SPH_OUTR_18_INR_7_OVERSAMPLE_SKEL,4.60981183,0.482891548,3.16227766,5
H_SPH_OUTR_18_INR_8_OVERSAMPLE_SKEL,4.598595904,0.478731096,3.16227766,5
H_SPH_OUTR_18_INR_9_OVERSAMPLE_SKEL,3.244608048,0.127310381,1.414213562,3.31662479
H_SPH_OUTR_19_INR_1_OVERSAMPLE_SKEL,8.5366542,0.938260361,1.414213562,8.660254038
H_SPH_OUTR_19_INR_10_OVERSAMPLE_SKEL,4.131052563,0.647477918,3.16227766,5
H_SPH_OUTR_19_INR_11_OVERSAMPLE_SKEL,3.183186701,0.080744609,3,3.31662479
H_SPH_OUTR_19_INR_12_OVERSAMPLE_SKEL,3.067308409,0.273803422,1.414213562,3.16227766
H_SPH_OUTR_19_INR_13_OVERSAMPLE_SKEL,2.209078793,0.685936237,1.414213562,3
H_SPH_OUTR_19_INR_14_OVERSAMPLE_SKEL,1.774746139,0.613293347,1.414213562,3
H_SPH_OUTR_19_INR_15_OVERSAMPLE_SKEL,1.370612135,0.127118913,1,1.414213562
H_SPH_OUTR_19_INR_16_OVERSAMPLE_SKEL,1.168603564,0.203496243,1,1.414213562
H_SPH_OUTR_19_INR_17_OVERSAMPLE_SKEL,1,0,1,1
H_SPH_OUTR_19_INR_18_OVERSAMPLE_SKEL,1,0,1,1
H_SPH_OUTR_19_INR_2_OVERSAMPLE_SKEL,8.5366542,0.938260361,1.414213562,8.660254038
H_SPH_OUTR_19_INR_3_OVERSAMPLE_SKEL,7.041718856,0.091949289,6.557438524,7.071067812
H_SPH_OUTR_19_INR_4_OVERSAMPLE_SKEL,7.040742606,0.092131978,6.557438524,7.071067812
H_SPH_OUTR_19_INR_5_OVERSAMPLE_SKEL,6.470049317,0.614328806,5.099019514,7
H_SPH_OUTR_19_INR_6_OVERSAMPLE_SKEL,6.453209592,0.613566966,5.099019514,7
H_SPH_OUTR_19_INR_7_OVERSAMPLE_SKEL,5.248390763,0.518421473,3.16227766,5.830951895
H_SPH_OUTR_19_INR_8_OVERSAMPLE_SKEL,4.962727418,0.316009016,3.16227766,5.099019514
H_SPH_OUTR_19_INR_9_OVERSAMPLE_SKEL,4.401972361,0.379884635,3.16227766,5
H_SPH_OUTR_20_INR_1_OVERSAMPLE_SKEL,8.876904074,0.958450207,1.414213562,9
H_SPH_OUTR_20_INR_10_OVERSAMPLE_SKEL,4.535806453,0.481784282,3.16227766,5
H_SPH_OUTR_20_INR_11_OVERSAMPLE_SKEL,3.216851929,0.092650965,3,3.31662479
H_SPH_OUTR_20_INR_12_OVERSAMPLE_SKEL,3.141116759,0.054645748,3,3.16227766
H_SPH_OUTR_20_INR_13_OVERSAMPLE_SKEL,2.899525414,0.503284022,1.414213562,3.16227766
H_SPH_OUTR_20_INR_14_OVERSAMPLE_SKEL,2.303287891,0.701064814,1.414213562,3
H_SPH_OUTR_20_INR_15_OVERSAMPLE_SKEL,1.406679782,0.101186831,1,1.732050808
H_SPH_OUTR_20_INR_16_OVERSAMPLE_SKEL,1.354395255,0.145599877,1,1.414213562
H_SPH_OUTR_20_INR_17_OVERSAMPLE_SKEL,1.052703117,0.138031617,1,1.414213562
H_SPH_OUTR_20_INR_18_OVERSAMPLE_SKEL,1,0,1,1
H_SPH_OUTR_20_INR_19_OVERSAMPLE_SKEL,1,0,1,1
H_SPH_OUTR_20_INR_2_OVERSAMPLE_SKEL,8.876904074,0.958450207,1.414213562,9
H_SPH_OUTR_20_INR_3_OVERSAMPLE_SKEL,7.10904759,0.056038732,7,7.141428429
H_SPH_OUTR_20_INR_4_OVERSAMPLE_SKEL,7.055954789,0.029079993,7,7.071067812
H_SPH_OUTR_20_INR_5_OVERSAMPLE_SKEL,6.770961477,0.469280896,5.099019514,7
H_SPH_OUTR_20_INR_6_OVERSAMPLE_SKEL,6.778655893,0.441065974,5.099019514,7
H_SPH_OUTR_20_INR_7_OVERSAMPLE_SKEL,5.489666296,0.400333928,4.242640687,5.830951895
H_SPH_OUTR_20_INR_8_OVERSAMPLE_SKEL,5.050171103,0.174798286,3.16227766,5.099019514
H_SPH_OUTR_20_INR_9_OVERSAMPLE_SKEL,4.59431564,0.414400118,3.16227766,5
H_SPH_OUTR_21_INR_1_OVERSAMPLE_SKEL,8.892017275,0.898595361,1.414213562,9
H_SPH_OUTR_21_INR_10_OVERSAMPLE_SKEL,4.843206199,0.370922233,3.16227766,5.099019514
H_SPH_OUTR_21_INR_11_OVERSAMPLE_SKEL,4.35492485,0.47403297,3.16227766,5
