Filename,main_th,main_th_sd,main_th_min,main_th_max
PLATE_WIDTH_29_LEN_15_OVERSAMPLE_SKEL,29,0,29,29
PLATE_WIDTH_29_LEN_17_OVERSAMPLE_SKEL,29,0,29,29
PLATE_WIDTH_29_LEN_19_OVERSAMPLE_SKEL,29,0,29,29
PLATE_WIDTH_29_LEN_21_OVERSAMPLE_SKEL,29,0,29,29
PLATE_WIDTH_29_LEN_23_OVERSAMPLE_SKEL,29,0,29,29
PLATE_WIDTH_29_LEN_25_OVERSAMPLE_SKEL,29,0,29,29
PLATE_WIDTH_29_LEN_27_OVERSAMPLE_SKEL,29,0,29,29
PLATE_WIDTH_29_LEN_29_OVERSAMPLE_SKEL,29,0,29,29
PLATE_WIDTH_29_LEN_3_OVERSAMPLE_SKEL,5,0,5,5
PLATE_WIDTH_29_LEN_31_OVERSAMPLE_SKEL,29,0,29,29
PLATE_WIDTH_29_LEN_33_OVERSAMPLE_SKEL,29,0,29,29
PLATE_WIDTH_29_LEN_35_OVERSAMPLE_SKEL,29,0,29,29
PLATE_WIDTH_29_LEN_37_OVERSAMPLE_SKEL,29,0,29,29
PLATE_WIDTH_29_LEN_39_OVERSAMPLE_SKEL,29,0,29,29
PLATE_WIDTH_29_LEN_41_OVERSAMPLE_SKEL,29,0,29,29
PLATE_WIDTH_29_LEN_43_OVERSAMPLE_SKEL,29,0,29,29
PLATE_WIDTH_29_LEN_45_OVERSAMPLE_SKEL,29,0,29,29
PLATE_WIDTH_29_LEN_47_OVERSAMPLE_SKEL,29,0,29,29
PLATE_WIDTH_29_LEN_49_OVERSAMPLE_SKEL,29,0,29,29
PLATE_WIDTH_29_LEN_5_OVERSAMPLE_SKEL,9,0,9,9
PLATE_WIDTH_29_LEN_7_OVERSAMPLE_SKEL,13,0,13,13
PLATE_WIDTH_29_LEN_9_OVERSAMPLE_SKEL,17,0,17,17
PLATE_WIDTH_3_LEN_1_OVERSAMPLE_SKEL,1,0,1,1
PLATE_WIDTH_3_LEN_11_OVERSAMPLE_SKEL,3,0,3,3
PLATE_WIDTH_3_LEN_13_OVERSAMPLE_SKEL,3,0,3,3
PLATE_WIDTH_3_LEN_15_OVERSAMPLE_SKEL,3,0,3,3
PLATE_WIDTH_3_LEN_17_OVERSAMPLE_SKEL,3,0,3,3
PLATE_WIDTH_3_LEN_19_OVERSAMPLE_SKEL,3,0,3,3
PLATE_WIDTH_3_LEN_21_OVERSAMPLE_SKEL,3,0,3,3
PLATE_WIDTH_3_LEN_23_OVERSAMPLE_SKEL,3,0,3,3
PLATE_WIDTH_3_LEN_25_OVERSAMPLE_SKEL,3,0,3,3
PLATE_WIDTH_3_LEN_27_OVERSAMPLE_SKEL,3,0,3,3
PLATE_WIDTH_3_LEN_29_OVERSAMPLE_SKEL,3,0,3,3
PLATE_WIDTH_3_LEN_3_OVERSAMPLE_SKEL,3,0,3,3
PLATE_WIDTH_3_LEN_31_OVERSAMPLE_SKEL,3,0,3,3
PLATE_WIDTH_3_LEN_33_OVERSAMPLE_SKEL,3,0,3,3
PLATE_WIDTH_3_LEN_35_OVERSAMPLE_SKEL,3,0,3,3
PLATE_WIDTH_3_LEN_37_OVERSAMPLE_SKEL,3,0,3,3
PLATE_WIDTH_3_LEN_39_OVERSAMPLE_SKEL,3,0,3,3
PLATE_WIDTH_3_LEN_41_OVERSAMPLE_SKEL,3,0,3,3
PLATE_WIDTH_3_LEN_43_OVERSAMPLE_SKEL,3,0,3,3
PLATE_WIDTH_3_LEN_45_OVERSAMPLE_SKEL,3,0,3,3
PLATE_WIDTH_3_LEN_47_OVERSAMPLE_SKEL,3,0,3,3
PLATE_WIDTH_3_LEN_49_OVERSAMPLE_SKEL,3,0,3,3
PLATE_WIDTH_3_LEN_5_OVERSAMPLE_SKEL,3,0,3,3
PLATE_WIDTH_3_LEN_7_OVERSAMPLE_SKEL,3,0,3,3
PLATE_WIDTH_3_LEN_9_OVERSAMPLE_SKEL,3,0,3,3
PLATE_WIDTH_30_LEN_1_OVERSAMPLE_SKEL,1,0,1,1
PLATE_WIDTH_30_LEN_11_OVERSAMPLE_SKEL,21,0,21,21
PLATE_WIDTH_30_LEN_13_OVERSAMPLE_SKEL,25,0,25,25
PLATE_WIDTH_30_LEN_15_OVERSAMPLE_SKEL,29,0,29,29
PLATE_WIDTH_30_LEN_17_OVERSAMPLE_SKEL,29,0,29,29
PLATE_WIDTH_30_LEN_19_OVERSAMPLE_SKEL,29,0,29,29
PLATE_WIDTH_30_LEN_21_OVERSAMPLE_SKEL,29,0,29,29
PLATE_WIDTH_30_LEN_23_OVERSAMPLE_SKEL,29,0,29,29
PLATE_WIDTH_30_LEN_25_OVERSAMPLE_SKEL,29,0,29,29
PLATE_WIDTH_30_LEN_27_OVERSAMPLE_SKEL,29,0,29,29
PLATE_WIDTH_30_LEN_29_OVERSAMPLE_SKEL,29,0,29,29
PLATE_WIDTH_30_LEN_3_OVERSAMPLE_SKEL,5,0,5,5
PLATE_WIDTH_30_LEN_31_OVERSAMPLE_SKEL,29,0,29,29
PLATE_WIDTH_30_LEN_33_OVERSAMPLE_SKEL,29,0,29,29
PLATE_WIDTH_30_LEN_35_OVERSAMPLE_SKEL,29,0,29,29
PLATE_WIDTH_30_LEN_37_OVERSAMPLE_SKEL,29,0,29,29
PLATE_WIDTH_30_LEN_39_OVERSAMPLE_SKEL,29,0,29,29
PLATE_WIDTH_30_LEN_41_OVERSAMPLE_SKEL,29,0,29,29
PLATE_WIDTH_30_LEN_43_OVERSAMPLE_SKEL,29,0,29,29
PLATE_WIDTH_30_LEN_45_OVERSAMPLE_SKEL,29,0,29,29
PLATE_WIDTH_30_LEN_47_OVERSAMPLE_SKEL,29,0,29,29
PLATE_WIDTH_30_LEN_49_OVERSAMPLE_SKEL,29,0,29,29
PLATE_WIDTH_30_LEN_5_OVERSAMPLE_SKEL,9,0,9,9
PLATE_WIDTH_30_LEN_7_OVERSAMPLE_SKEL,13,0,13,13
PLATE_WIDTH_30_LEN_9_OVERSAMPLE_SKEL,17,0,17,17
PLATE_WIDTH_31_LEN_1_OVERSAMPLE_SKEL,1,0,1,1
PLATE_WIDTH_31_LEN_11_OVERSAMPLE_SKEL,21,0,21,21
PLATE_WIDTH_31_LEN_13_OVERSAMPLE_SKEL,25,0,25,25
PLATE_WIDTH_31_LEN_15_OVERSAMPLE_SKEL,29,0,29,29
PLATE_WIDTH_31_LEN_17_OVERSAMPLE_SKEL,31,0,31,31
PLATE_WIDTH_31_LEN_19_OVERSAMPLE_SKEL,31,0,31,31
PLATE_WIDTH_31_LEN_21_OVERSAMPLE_SKEL,31,0,31,31
PLATE_WIDTH_31_LEN_23_OVERSAMPLE_SKEL,31,0,31,31
PLATE_WIDTH_31_LEN_25_OVERSAMPLE_SKEL,31,0,31,31
PLATE_WIDTH_31_LEN_27_OVERSAMPLE_SKEL,31,0,31,31
PLATE_WIDTH_31_LEN_29_OVERSAMPLE_SKEL,31,0,31,31
PLATE_WIDTH_31_LEN_3_OVERSAMPLE_SKEL,5,0,5,5
PLATE_WIDTH_31_LEN_31_OVERSAMPLE_SKEL,31,0,31,31
PLATE_WIDTH_31_LEN_33_OVERSAMPLE_SKEL,31,0,31,31
PLATE_WIDTH_31_LEN_35_OVERSAMPLE_SKEL,31,0,31,31
PLATE_WIDTH_31_LEN_37_OVERSAMPLE_SKEL,31,0,31,31
PLATE_WIDTH_31_LEN_39_OVERSAMPLE_SKEL,31,0,31,31
PLATE_WIDTH_31_LEN_41_OVERSAMPLE_SKEL,31,0,31,31
PLATE_WIDTH_31_LEN_43_OVERSAMPLE_SKEL,31,0,31,31
PLATE_WIDTH_31_LEN_45_OVERSAMPLE_SKEL,31,0,31,31
PLATE_WIDTH_31_LEN_47_OVERSAMPLE_SKEL,31,0,31,31
PLATE_WIDTH_31_LEN_49_OVERSAMPLE_SKEL,31,0,31,31
PLATE_WIDTH_31_LEN_5_OVERSAMPLE_SKEL,9,0,9,9
PLATE_WIDTH_31_LEN_7_OVERSAMPLE_SKEL,13,0,13,13
PLATE_WIDTH_31_LEN_9_OVERSAMPLE_SKEL,17,0,17,17
PLATE_WIDTH_32_LEN_1_OVERSAMPLE_SKEL,1,0,1,1
PLATE_WIDTH_32_LEN_11_OVERSAMPLE_SKEL,21,0,21,21
PLATE_WIDTH_32_LEN_13_OVERSAMPLE_SKEL,25,0,25,25
PLATE_WIDTH_32_LEN_15_OVERSAMPLE_SKEL,29,0,29,29
PLATE_WIDTH_32_LEN_17_OVERSAMPLE_SKEL,31,0,31,31
PLATE_WIDTH_32_LEN_19_OVERSAMPLE_SKEL,31,0,31,31
PLATE_WIDTH_32_LEN_21_OVERSAMPLE_SKEL,31,0,31,31
PLATE_WIDTH_32_LEN_23_OVERSAMPLE_SKEL,31,0,31,31
PLATE_WIDTH_32_LEN_25_OVERSAMPLE_SKEL,31,0,31,31
PLATE_WIDTH_32_LEN_27_OVERSAMPLE_SKEL,31,0,31,31
PLATE_WIDTH_32_LEN_29_OVERSAMPLE_SKEL,31,0,31,31
PLATE_WIDTH_32_LEN_3_OVERSAMPLE_SKEL,5,0,5,5
PLATE_WIDTH_32_LEN_31_OVERSAMPLE_SKEL,31,0,31,31
PLATE_WIDTH_32_LEN_33_OVERSAMPLE_SKEL,31,0,31,31
PLATE_WIDTH_32_LEN_35_OVERSAMPLE_SKEL,31,0,31,31
PLATE_WIDTH_32_LEN_37_OVERSAMPLE_SKEL,31,0,31,31
PLATE_WIDTH_32_LEN_39_OVERSAMPLE_SKEL,31,0,31,31
PLATE_WIDTH_32_LEN_41_OVERSAMPLE_SKEL,31,0,31,31
PLATE_WIDTH_32_LEN_43_OVERSAMPLE_SKEL,31,0,31,31
PLATE_WIDTH_32_LEN_45_OVERSAMPLE_SKEL,31,0,31,31
PLATE_WIDTH_32_LEN_47_OVERSAMPLE_SKEL,31,0,31,31
PLATE_WIDTH_32_LEN_49_OVERSAMPLE_SKEL,31,0,31,31
PLATE_WIDTH_32_LEN_5_OVERSAMPLE_SKEL,9,0,9,9
PLATE_WIDTH_32_LEN_7_OVERSAMPLE_SKEL,13,0,13,13
PLATE_WIDTH_32_LEN_9_OVERSAMPLE_SKEL,17,0,17,17
PLATE_WIDTH_33_LEN_1_OVERSAMPLE_SKEL,1,0,1,1
PLATE_WIDTH_33_LEN_11_OVERSAMPLE_SKEL,21,0,21,21
PLATE_WIDTH_33_LEN_13_OVERSAMPLE_SKEL,25,0,25,25
PLATE_WIDTH_33_LEN_15_OVERSAMPLE_SKEL,29,0,29,29
PLATE_WIDTH_33_LEN_17_OVERSAMPLE_SKEL,33,0,33,33
PLATE_WIDTH_33_LEN_19_OVERSAMPLE_SKEL,33,0,33,33
PLATE_WIDTH_33_LEN_21_OVERSAMPLE_SKEL,33,0,33,33
PLATE_WIDTH_33_LEN_23_OVERSAMPLE_SKEL,33,0,33,33
PLATE_WIDTH_33_LEN_25_OVERSAMPLE_SKEL,33,0,33,33
PLATE_WIDTH_33_LEN_27_OVERSAMPLE_SKEL,33,0,33,33
PLATE_WIDTH_33_LEN_29_OVERSAMPLE_SKEL,33,0,33,33
PLATE_WIDTH_33_LEN_3_OVERSAMPLE_SKEL,5,0,5,5
PLATE_WIDTH_33_LEN_31_OVERSAMPLE_SKEL,33,0,33,33
PLATE_WIDTH_33_LEN_33_OVERSAMPLE_SKEL,33,0,33,33
PLATE_WIDTH_33_LEN_35_OVERSAMPLE_SKEL,33,0,33,33
PLATE_WIDTH_33_LEN_37_OVERSAMPLE_SKEL,33,0,33,33
PLATE_WIDTH_33_LEN_39_OVERSAMPLE_SKEL,33,0,33,33
PLATE_WIDTH_33_LEN_41_OVERSAMPLE_SKEL,33,0,33,33
PLATE_WIDTH_33_LEN_43_OVERSAMPLE_SKEL,33,0,33,33
PLATE_WIDTH_33_LEN_45_OVERSAMPLE_SKEL,33,0,33,33
PLATE_WIDTH_33_LEN_47_OVERSAMPLE_SKEL,33,0,33,33
PLATE_WIDTH_33_LEN_49_OVERSAMPLE_SKEL,33,0,33,33
PLATE_WIDTH_33_LEN_5_OVERSAMPLE_SKEL,9,0,9,9
PLATE_WIDTH_33_LEN_7_OVERSAMPLE_SKEL,13,0,13,13
PLATE_WIDTH_33_LEN_9_OVERSAMPLE_SKEL,17,0,17,17
PLATE_WIDTH_34_LEN_1_OVERSAMPLE_SKEL,1,0,1,1
PLATE_WIDTH_34_LEN_11_OVERSAMPLE_SKEL,21,0,21,21
PLATE_WIDTH_34_LEN_13_OVERSAMPLE_SKEL,25,0,25,25
PLATE_WIDTH_34_LEN_15_OVERSAMPLE_SKEL,29,0,29,29
PLATE_WIDTH_34_LEN_17_OVERSAMPLE_SKEL,33,0,33,33
PLATE_WIDTH_34_LEN_19_OVERSAMPLE_SKEL,33,0,33,33
PLATE_WIDTH_34_LEN_21_OVERSAMPLE_SKEL,33,0,33,33
PLATE_WIDTH_34_LEN_23_OVERSAMPLE_SKEL,33,0,33,33
PLATE_WIDTH_34_LEN_25_OVERSAMPLE_SKEL,33,0,33,33
PLATE_WIDTH_34_LEN_27_OVERSAMPLE_SKEL,33,0,33,33
PLATE_WIDTH_34_LEN_29_OVERSAMPLE_SKEL,33,0,33,33
PLATE_WIDTH_34_LEN_3_OVERSAMPLE_SKEL,5,0,5,5
PLATE_WIDTH_34_LEN_31_OVERSAMPLE_SKEL,33,0,33,33
PLATE_WIDTH_34_LEN_33_OVERSAMPLE_SKEL,33,0,33,33
PLATE_WIDTH_34_LEN_35_OVERSAMPLE_SKEL,33,0,33,33
PLATE_WIDTH_34_LEN_37_OVERSAMPLE_SKEL,33,0,33,33
PLATE_WIDTH_34_LEN_39_OVERSAMPLE_SKEL,33,0,33,33
PLATE_WIDTH_34_LEN_41_OVERSAMPLE_SKEL,33,0,33,33
PLATE_WIDTH_34_LEN_43_OVERSAMPLE_SKEL,33,0,33,33
PLATE_WIDTH_34_LEN_45_OVERSAMPLE_SKEL,33,0,33,33
PLATE_WIDTH_34_LEN_47_OVERSAMPLE_SKEL,33,0,33,33
PLATE_WIDTH_34_LEN_49_OVERSAMPLE_SKEL,33,0,33,33
PLATE_WIDTH_34_LEN_5_OVERSAMPLE_SKEL,9,0,9,9
PLATE_WIDTH_34_LEN_7_OVERSAMPLE_SKEL,13,0,13,13
PLATE_WIDTH_34_LEN_9_OVERSAMPLE_SKEL,17,0,17,17
PLATE_WIDTH_35_LEN_1_OVERSAMPLE_SKEL,1,0,1,1
PLATE_WIDTH_35_LEN_11_OVERSAMPLE_SKEL,21,0,21,21
PLATE_WIDTH_35_LEN_13_OVERSAMPLE_SKEL,25,0,25,25
PLATE_WIDTH_35_LEN_15_OVERSAMPLE_SKEL,29,0,29,29
PLATE_WIDTH_35_LEN_17_OVERSAMPLE_SKEL,33,0,33,33
PLATE_WIDTH_35_LEN_19_OVERSAMPLE_SKEL,35,0,35,35
PLATE_WIDTH_35_LEN_21_OVERSAMPLE_SKEL,35,0,35,35
PLATE_WIDTH_35_LEN_23_OVERSAMPLE_SKEL,35,0,35,35
PLATE_WIDTH_35_LEN_25_OVERSAMPLE_SKEL,35,0,35,35
PLATE_WIDTH_35_LEN_27_OVERSAMPLE_SKEL,35,0,35,35
PLATE_WIDTH_35_LEN_29_OVERSAMPLE_SKEL,35,0,35,35
PLATE_WIDTH_35_LEN_3_OVERSAMPLE_SKEL,5,0,5,5
PLATE_WIDTH_35_LEN_31_OVERSAMPLE_SKEL,35,0,35,35
PLATE_WIDTH_35_LEN_33_OVERSAMPLE_SKEL,35,0,35,35
PLATE_WIDTH_35_LEN_35_OVERSAMPLE_SKEL,35,0,35,35
PLATE_WIDTH_35_LEN_37_OVERSAMPLE_SKEL,35,0,35,35
PLATE_WIDTH_35_LEN_39_OVERSAMPLE_SKEL,35,0,35,35
PLATE_WIDTH_35_LEN_41_OVERSAMPLE_SKEL,35,0,35,35
PLATE_WIDTH_35_LEN_43_OVERSAMPLE_SKEL,35,0,35,35
PLATE_WIDTH_35_LEN_45_OVERSAMPLE_SKEL,35,0,35,35
PLATE_WIDTH_35_LEN_47_OVERSAMPLE_SKEL,35,0,35,35
PLATE_WIDTH_35_LEN_49_OVERSAMPLE_SKEL,35,0,35,35
PLATE_WIDTH_35_LEN_5_OVERSAMPLE_SKEL,9,0,9,9
PLATE_WIDTH_35_LEN_7_OVERSAMPLE_SKEL,13,0,13,13
PLATE_WIDTH_35_LEN_9_OVERSAMPLE_SKEL,17,0,17,17
PLATE_WIDTH_36_LEN_1_OVERSAMPLE_SKEL,1,0,1,1
PLATE_WIDTH_36_LEN_11_OVERSAMPLE_SKEL,21,0,21,21
PLATE_WIDTH_36_LEN_13_OVERSAMPLE_SKEL,25,0,25,25
PLATE_WIDTH_36_LEN_15_OVERSAMPLE_SKEL,29,0,29,29
PLATE_WIDTH_36_LEN_17_OVERSAMPLE_SKEL,33,0,33,33
PLATE_WIDTH_36_LEN_19_OVERSAMPLE_SKEL,35,0,35,35
PLATE_WIDTH_36_LEN_21_OVERSAMPLE_SKEL,35,0,35,35
PLATE_WIDTH_36_LEN_23_OVERSAMPLE_SKEL,35,0,35,35
PLATE_WIDTH_36_LEN_25_OVERSAMPLE_SKEL,35,0,35,35
PLATE_WIDTH_36_LEN_27_OVERSAMPLE_SKEL,35,0,35,35
PLATE_WIDTH_36_LEN_29_OVERSAMPLE_SKEL,35,0,35,35
PLATE_WIDTH_36_LEN_3_OVERSAMPLE_SKEL,5,0,5,5
PLATE_WIDTH_36_LEN_31_OVERSAMPLE_SKEL,35,0,35,35
PLATE_WIDTH_36_LEN_33_OVERSAMPLE_SKEL,35,0,35,35
PLATE_WIDTH_36_LEN_35_OVERSAMPLE_SKEL,35,0,35,35
PLATE_WIDTH_36_LEN_37_OVERSAMPLE_SKEL,35,0,35,35
PLATE_WIDTH_36_LEN_39_OVERSAMPLE_SKEL,35,0,35,35
PLATE_WIDTH_36_LEN_41_OVERSAMPLE_SKEL,35,0,35,35
PLATE_WIDTH_36_LEN_43_OVERSAMPLE_SKEL,35,0,35,35
PLATE_WIDTH_36_LEN_45_OVERSAMPLE_SKEL,35,0,35,35
PLATE_WIDTH_36_LEN_47_OVERSAMPLE_SKEL,35,0,35,35
PLATE_WIDTH_36_LEN_49_OVERSAMPLE_SKEL,35,0,35,35
PLATE_WIDTH_36_LEN_5_OVERSAMPLE_SKEL,9,0,9,9
PLATE_WIDTH_36_LEN_7_OVERSAMPLE_SKEL,13,0,13,13
PLATE_WIDTH_36_LEN_9_OVERSAMPLE_SKEL,17,0,17,17
PLATE_WIDTH_37_LEN_1_OVERSAMPLE_SKEL,1,0,1,1
PLATE_WIDTH_37_LEN_11_OVERSAMPLE_SKEL,21,0,21,21
PLATE_WIDTH_37_LEN_13_OVERSAMPLE_SKEL,25,0,25,25
PLATE_WIDTH_37_LEN_15_OVERSAMPLE_SKEL,29,0,29,29
PLATE_WIDTH_37_LEN_17_OVERSAMPLE_SKEL,33,0,33,33
PLATE_WIDTH_37_LEN_19_OVERSAMPLE_SKEL,37,0,37,37
PLATE_WIDTH_37_LEN_21_OVERSAMPLE_SKEL,37,0,37,37
PLATE_WIDTH_37_LEN_23_OVERSAMPLE_SKEL,37,0,37,37
PLATE_WIDTH_37_LEN_25_OVERSAMPLE_SKEL,37,0,37,37
PLATE_WIDTH_37_LEN_27_OVERSAMPLE_SKEL,37,0,37,37
PLATE_WIDTH_37_LEN_29_OVERSAMPLE_SKEL,37,0,37,37
PLATE_WIDTH_37_LEN_3_OVERSAMPLE_SKEL,5,0,5,5
PLATE_WIDTH_37_LEN_31_OVERSAMPLE_SKEL,37,0,37,37
PLATE_WIDTH_37_LEN_33_OVERSAMPLE_SKEL,37,0,37,37
PLATE_WIDTH_37_LEN_35_OVERSAMPLE_SKEL,37,0,37,37
PLATE_WIDTH_37_LEN_37_OVERSAMPLE_SKEL,37,0,37,37
PLATE_WIDTH_37_LEN_39_OVERSAMPLE_SKEL,37,0,37,37
PLATE_WIDTH_37_LEN_41_OVERSAMPLE_SKEL,37,0,37,37
PLATE_WIDTH_37_LEN_43_OVERSAMPLE_SKEL,37,0,37,37
PLATE_WIDTH_37_LEN_45_OVERSAMPLE_SKEL,37,0,37,37
PLATE_WIDTH_37_LEN_47_OVERSAMPLE_SKEL,37,0,37,37
PLATE_WIDTH_37_LEN_49_OVERSAMPLE_SKEL,37,0,37,37
PLATE_WIDTH_37_LEN_5_OVERSAMPLE_SKEL,9,0,9,9
PLATE_WIDTH_37_LEN_7_OVERSAMPLE_SKEL,13,0,13,13
PLATE_WIDTH_37_LEN_9_OVERSAMPLE_SKEL,17,0,17,17
PLATE_WIDTH_38_LEN_1_OVERSAMPLE_SKEL,1,0,1,1
PLATE_WIDTH_38_LEN_11_OVERSAMPLE_SKEL,21,0,21,21
PLATE_WIDTH_38_LEN_13_OVERSAMPLE_SKEL,25,0,25,25
PLATE_WIDTH_38_LEN_15_OVERSAMPLE_SKEL,29,0,29,29
PLATE_WIDTH_38_LEN_17_OVERSAMPLE_SKEL,33,0,33,33
PLATE_WIDTH_38_LEN_19_OVERSAMPLE_SKEL,37,0,37,37
PLATE_WIDTH_38_LEN_21_OVERSAMPLE_SKEL,37,0,37,37
PLATE_WIDTH_38_LEN_23_OVERSAMPLE_SKEL,37,0,37,37
PLATE_WIDTH_38_LEN_25_OVERSAMPLE_SKEL,37,0,37,37
PLATE_WIDTH_38_LEN_27_OVERSAMPLE_SKEL,37,0,37,37
PLATE_WIDTH_38_LEN_29_OVERSAMPLE_SKEL,37,0,37,37
PLATE_WIDTH_38_LEN_3_OVERSAMPLE_SKEL,5,0,5,5
PLATE_WIDTH_38_LEN_31_OVERSAMPLE_SKEL,37,0,37,37
PLATE_WIDTH_38_LEN_33_OVERSAMPLE_SKEL,37,0,37,37
PLATE_WIDTH_38_LEN_35_OVERSAMPLE_SKEL,37,0,37,37
PLATE_WIDTH_38_LEN_37_OVERSAMPLE_SKEL,37,0,37,37
PLATE_WIDTH_38_LEN_39_OVERSAMPLE_SKEL,37,0,37,37
PLATE_WIDTH_38_LEN_41_OVERSAMPLE_SKEL,37,0,37,37
PLATE_WIDTH_38_LEN_43_OVERSAMPLE_SKEL,37,0,37,37
PLATE_WIDTH_38_LEN_45_OVERSAMPLE_SKEL,37,0,37,37
PLATE_WIDTH_38_LEN_47_OVERSAMPLE_SKEL,37,0,37,37
PLATE_WIDTH_38_LEN_49_OVERSAMPLE_SKEL,37,0,37,37
PLATE_WIDTH_38_LEN_5_OVERSAMPLE_SKEL,9,0,9,9
PLATE_WIDTH_38_LEN_7_OVERSAMPLE_SKEL,13,0,13,13
PLATE_WIDTH_38_LEN_9_OVERSAMPLE_SKEL,17,0,17,17
PLATE_WIDTH_39_LEN_1_OVERSAMPLE_SKEL,1,0,1,1
PLATE_WIDTH_39_LEN_11_OVERSAMPLE_SKEL,21,0,21,21
PLATE_WIDTH_39_LEN_13_OVERSAMPLE_SKEL,25,0,25,25
PLATE_WIDTH_39_LEN_15_OVERSAMPLE_SKEL,29,0,29,29
PLATE_WIDTH_39_LEN_17_OVERSAMPLE_SKEL,33,0,33,33
PLATE_WIDTH_39_LEN_19_OVERSAMPLE_SKEL,37,0,37,37
PLATE_WIDTH_39_LEN_21_OVERSAMPLE_SKEL,39,0,39,39
PLATE_WIDTH_39_LEN_23_OVERSAMPLE_SKEL,39,0,39,39
PLATE_WIDTH_39_LEN_25_OVERSAMPLE_SKEL,39,0,39,39
PLATE_WIDTH_39_LEN_27_OVERSAMPLE_SKEL,39,0,39,39
PLATE_WIDTH_39_LEN_29_OVERSAMPLE_SKEL,39,0,39,39
PLATE_WIDTH_39_LEN_3_OVERSAMPLE_SKEL,5,0,5,5
PLATE_WIDTH_39_LEN_31_OVERSAMPLE_SKEL,39,0,39,39
PLATE_WIDTH_39_LEN_33_OVERSAMPLE_SKEL,39,0,39,39
PLATE_WIDTH_39_LEN_35_OVERSAMPLE_SKEL,39,0,39,39
PLATE_WIDTH_39_LEN_37_OVERSAMPLE_SKEL,39,0,39,39
PLATE_WIDTH_39_LEN_39_OVERSAMPLE_SKEL,39,0,39,39
PLATE_WIDTH_39_LEN_41_OVERSAMPLE_SKEL,39,0,39,39
PLATE_WIDTH_39_LEN_43_OVERSAMPLE_SKEL,39,0,39,39
PLATE_WIDTH_39_LEN_45_OVERSAMPLE_SKEL,39,0,39,39
PLATE_WIDTH_39_LEN_47_OVERSAMPLE_SKEL,39,0,39,39
PLATE_WIDTH_39_LEN_49_OVERSAMPLE_SKEL,39,0,39,39
PLATE_WIDTH_39_LEN_5_OVERSAMPLE_SKEL,9,0,9,9
PLATE_WIDTH_39_LEN_7_OVERSAMPLE_SKEL,13,0,13,13
PLATE_WIDTH_39_LEN_9_OVERSAMPLE_SKEL,17,0,17,17
PLATE_WIDTH_4_LEN_1_OVERSAMPLE_SKEL,1,0,1,1
PLATE_WIDTH_4_LEN_11_OVERSAMPLE_SKEL,3,0,3,3
PLATE_WIDTH_4_LEN_13_OVERSAMPLE_SKEL,3,0,3,3
PLATE_WIDTH_4_LEN_15_OVERSAMPLE_SKEL,3,0,3,3
PLATE_WIDTH_4_LEN_17_OVERSAMPLE_SKEL,3,0,3,3
PLATE_WIDTH_4_LEN_19_OVERSAMPLE_SKEL,3,0,3,3
PLATE_WIDTH_4_LEN_21_OVERSAMPLE_SKEL,3,0,3,3
PLATE_WIDTH_4_LEN_23_OVERSAMPLE_SKEL,3,0,3,3
PLATE_WIDTH_4_LEN_25_OVERSAMPLE_SKEL,3,0,3,3
PLATE_WIDTH_4_LEN_27_OVERSAMPLE_SKEL,3,0,3,3
PLATE_WIDTH_4_LEN_29_OVERSAMPLE_SKEL,3,0,3,3
PLATE_WIDTH_4_LEN_3_OVERSAMPLE_SKEL,3,0,3,3
PLATE_WIDTH_4_LEN_31_OVERSAMPLE_SKEL,3,0,3,3
PLATE_WIDTH_4_LEN_33_OVERSAMPLE_SKEL,3,0,3,3
PLATE_WIDTH_4_LEN_35_OVERSAMPLE_SKEL,3,0,3,3
PLATE_WIDTH_4_LEN_37_OVERSAMPLE_SKEL,3,0,3,3
PLATE_WIDTH_4_LEN_39_OVERSAMPLE_SKEL,3,0,3,3
PLATE_WIDTH_4_LEN_41_OVERSAMPLE_SKEL,3,0,3,3
PLATE_WIDTH_4_LEN_43_OVERSAMPLE_SKEL,3,0,3,3
PLATE_WIDTH_4_LEN_45_OVERSAMPLE_SKEL,3,0,3,3
PLATE_WIDTH_4_LEN_47_OVERSAMPLE_SKEL,3,0,3,3
PLATE_WIDTH_4_LEN_49_OVERSAMPLE_SKEL,3,0,3,3
PLATE_WIDTH_4_LEN_5_OVERSAMPLE_SKEL,3,0,3,3
PLATE_WIDTH_4_LEN_7_OVERSAMPLE_SKEL,3,0,3,3
PLATE_WIDTH_4_LEN_9_OVERSAMPLE_SKEL,3,0,3,3
PLATE_WIDTH_40_LEN_1_OVERSAMPLE_SKEL,1,0,1,1
PLATE_WIDTH_40_LEN_11_OVERSAMPLE_SKEL,21,0,21,21
PLATE_WIDTH_40_LEN_13_OVERSAMPLE_SKEL,25,0,25,25
PLATE_WIDTH_40_LEN_15_OVERSAMPLE_SKEL,29,0,29,29
PLATE_WIDTH_40_LEN_17_OVERSAMPLE_SKEL,33,0,33,33
PLATE_WIDTH_40_LEN_19_OVERSAMPLE_SKEL,37,0,37,37
PLATE_WIDTH_40_LEN_21_OVERSAMPLE_SKEL,39,0,39,39
PLATE_WIDTH_40_LEN_23_OVERSAMPLE_SKEL,39,0,39,39
PLATE_WIDTH_40_LEN_25_OVERSAMPLE_SKEL,39,0,39,39
PLATE_WIDTH_40_LEN_27_OVERSAMPLE_SKEL,39,0,39,39
